,longitude,latitude,depth,county,prefmag,geo_region,well_distance,rup_area,radius,wells_qty
318,-98.26123,36.67533,5,ALFALFA,1.2,9,1.859711523,0,0.14,0
320,-97.30614,35.88955,5,LOGAN,2.8,7,8.80321674,0.11,0.89,0
321,-97.29708,35.89045,4.362,LOGAN,2.7,7,8.832974675,0.09,0.74,0
322,-97.40018,35.59556,6.722,OKLAHOMA,2.6,7,6.667068052,0.08,0.82,0
323,-97.30495,35.89141,5,LOGAN,2.4,7,8.610366812,0.05,0.56,0
324,-97.27625,35.88812,5,LOGAN,1.5,7,7.689971789,0.01,0.2,0
325,-97.27142,35.88811,1.177,LOGAN,1.8,7,7.286905207,0.01,0.14,0
326,-97.29212,35.88378,5,LOGAN,2.3,7,9.199033142,0.04,0.5,0
327,-97.37318,35.67715,6.102,OKLAHOMA,1.1,7,10.0123607,0,0.14,0
328,-97.38269,35.59515,5.673,OKLAHOMA,1.8,7,6.860832423,0.01,0.3,0
329,-96.93239,35.81616,5,LINCOLN,3.5,3,2.887679144,0.5,1.99,0
330,-97.74535,36.87941,12.973,GRANT,2.9,7,2.944311911,0.14,1.61,0
331,-97.7345,36.8657,5,GRANT,3,7,3.224617076,0.17,1.12,0
332,-97.37462,35.59552,6.577,OKLAHOMA,1.9,7,6.237218652,0.02,0.36,0
333,-97.28731,36.13168,5,PAYNE,2.1,7,2.885312374,0.03,0.4,0
334,-97.2952,36.1265,7.78,PAYNE,3,7,3.683056538,0.17,1.4,0
335,-97.82162,36.61697,5,GRANT,1.8,9,2.80802736,0.01,0.28,0
336,-96.96947,36.17192,5,PAYNE,1.7,3,3.790240303,0.01,0.25,0
337,-96.96533,36.16619,5,PAYNE,1.9,3,3.207502677,0.02,0.32,0
338,-97.73514,36.81917,5,GRANT,1.6,7,2.479449303,0.01,0.22,0
339,-97.92858,36.99333,10.573,GRANT,2.5,7,6.230995157,0.06,0.92,0
340,-96.74723,35.50653,5,LINCOLN,1.9,3,5.600778121,0.02,0.32,0
341,-97.93469,36.97758,11.715,GRANT,2.6,9,4.601320642,0.08,1.08,0
342,-97.37104,35.60262,5.223,OKLAHOMA,1.3,7,6.408293543,0,0.16,0
343,-96.9055,35.92678,5,LINCOLN,1.6,9,1.061993016,0.01,0.22,1
344,-97.41358,36.1908,5,NOBLE,1.9,7,0.475054443,0.02,0.32,2
345,-96.96552,36.17459,8.229,PAYNE,1.6,3,3.621814333,0.01,0.29,0
346,-96.96637,36.17116,6.5,PAYNE,2.3,9,3.502590057,0.04,0.57,0
347,-97.21864,36.031,5,PAYNE,1.1,7,0.542279103,0,0.13,2
348,-97.18304,36.02311,5,PAYNE,1.9,9,2.828288213,0.02,0.32,0
349,-96.72922,36.2196,5,PAWNEE,1.6,3,1.933072763,0.01,0.22,0
350,-96.72959,36.2065,5,PAWNEE,1.5,3,0.988538798,0.01,0.2,0
351,-98.06023,36.4253,5,GARFIELD,1.6,7,4.338212059,0.01,0.22,0
352,-98.13071,36.58381,5,ALFALFA,1.9,7,2.817226031,0.02,0.32,0
353,-97.37558,35.59524,5,OKLAHOMA,1.5,7,6.297255076,0.01,0.2,0
354,-97.92719,36.99625,10.427,GRANT,3.4,7,6.406849486,0.4,2.56,0
355,-97.82741,36.57571,5,GARFIELD,2.1,7,2.144590502,0.03,0.4,0
356,-97.28504,35.88442,5,LOGAN,2.4,7,8.579055614,0.05,0.56,0
357,-97.72375,36.8372,5,GRANT,2.5,7,2.477746784,0.06,0.63,0
358,-97.3801,35.59146,5.315,OKLAHOMA,1.6,7,6.472258293,0.01,0.23,0
359,-97.05997,36.23787,5,PAYNE,1.7,9,2.509880256,0.01,0.25,0
360,-98.16773,35.8079,8.033,KINGFISHER,1.9,7,2.552825506,0.02,0.4,0
361,-97.98129,36.63378,5,GRANT,2,7,0.405449163,0.02,0.35,4
362,-97.32907,35.60104,5,OKLAHOMA,1.3,9,3.948659857,0,0.16,0
363,-97.29692,35.88519,5,LOGAN,1.4,7,9.409804073,0.01,0.18,0
364,-98.28635,36.7503,9.418,ALFALFA,2.1,9,2.907984409,0.03,0.55,0
365,-98.15893,36.93894,5,ALFALFA,2.1,9,5.52398787,0.03,0.4,0
366,-97.52767,35.87006,5,LOGAN,2,7,1.476683482,0.02,0.35,0
367,-97.74745,36.84588,10.432,GRANT,1.6,9,1.038337486,0.01,0.32,0
368,-97.3737,35.60107,5,OKLAHOMA,1.3,7,6.499882435,0,0.16,0
369,-98.05222,36.70321,5,GRANT,1.4,9,6.735622197,0.01,0.18,0
370,-97.12908,35.46719,5,LINCOLN,1.2,9,3.402871944,0,0.14,0
371,-97.43118,33.96783,5,LOVE,2.1,9,1.192735626,0.03,0.4,0
372,-98.03817,36.71468,5,GRANT,2.3,9,7.163560761,0.04,0.5,0
373,-97.37967,35.58255,6.018,OKLAHOMA,1.3,9,6.092828466,0,0.17,0
375,-98.70525,36.77517,5,WOODS,2,9,3.920117491,0.02,0.35,0
376,-96.99536,36.32262,5,NOBLE,2.5,3,4.914880638,0.06,0.63,0
377,-98.13146,36.75985,7.348,ALFALFA,2,9,3.617768526,0.02,0.43,0
378,-97.68405,36.76782,5,GRANT,1.9,9,4.927154447,0.02,0.32,0
379,-96.84159,36.23391,5,PAYNE,1.6,3,2.203923761,0.01,0.22,0
380,-96.88474,36.19659,5,PAYNE,1.7,3,3.164363019,0.01,0.25,0
381,-97.9358,36.95737,5,GRANT,2.3,9,2.878043198,0.04,0.5,0
382,-97.40362,35.58033,5,OKLAHOMA,1.1,7,5.067402678,0,0.13,0
383,-97.05544,36.36698,5,NOBLE,2.7,7,1.98900193,0.09,0.79,0
384,-97.29086,35.8748,5,LOGAN,1.7,7,9.502132112,0.01,0.25,0
385,-97.36353,36.39124,5,NOBLE,1.9,7,1.026328608,0.02,0.32,0
386,-97.05347,35.62449,5.335,LINCOLN,1.5,3,3.60974389,0.01,0.21,0
387,-97.36358,35.97225,5,LOGAN,2.3,7,1.237761864,0.04,0.5,0
388,-97.47769,35.77407,5,LOGAN,2.8,7,2.339225206,0.11,0.89,0
389,-97.47505,35.77931,5,LOGAN,2.5,7,1.987847316,0.06,0.63,0
390,-97.82286,36.60043,5,GRANT,2.3,7,1.277855213,0.04,0.5,0
391,-97.46933,35.7756,5,LOGAN,3,7,2.64132606,0.17,1.12,0
392,-98.1963,36.50635,5,ALFALFA,2.1,7,2.248573726,0.03,0.4,0
393,-97.47169,35.77786,3.763,LOGAN,2.7,7,2.312259728,0.09,0.69,0
394,-97.47196,35.77657,5,LOGAN,2.4,7,2.401169779,0.05,0.56,0
395,-97.47673,35.77504,3.688,LOGAN,2.9,7,2.286308439,0.14,0.86,0
396,-96.91362,35.94121,3.683,LINCOLN,2.2,3,1.651282023,0.03,0.38,0
397,-96.90956,35.92557,2.212,LINCOLN,2.2,3,0.706748899,0.03,0.3,1
398,-97.47594,35.77573,4.858,LOGAN,2,7,2.258335967,0.02,0.35,0
399,-96.89793,35.9194,14.404,LINCOLN,1.8,3,1.923235361,0.01,0.48,1
400,-97.48073,35.78179,5,LOGAN,3.1,7,1.456963975,0.21,1.26,0
401,-97.30073,35.88586,5.137,LOGAN,2.3,7,9.276119464,0.04,0.51,0
402,-97.47593,35.77693,5,LOGAN,2.6,7,2.147937018,0.08,0.71,0
403,-97.48116,35.7804,5,LOGAN,1.2,7,1.569842895,0,0.14,0
404,-98.68587,36.74673,8.152,WOODS,1.7,9,4.468456631,0.01,0.32,0
405,-97.93214,36.95606,7.926,GRANT,1.6,9,3.078462555,0.01,0.28,0
406,-97.70303,36.70097,3.899,GRANT,2.1,9,7.112725007,0.03,0.35,0
407,-96.94212,35.82004,3.389,LINCOLN,1.6,3,2.392204801,0.01,0.18,0
408,-97.47118,35.78011,5,LOGAN,1.5,7,2.174587011,0.01,0.2,0
409,-97.4734,35.78148,5.435,LOGAN,1.3,7,1.923105453,0,0.17,0
410,-97.30513,35.86757,0.106,LOGAN,1.5,7,11.01514359,0.01,0.03,0
411,-97.47966,35.78194,5.674,LOGAN,1.4,7,1.498378672,0.01,0.19,0
412,-97.47675,35.77818,4.766,LOGAN,1.2,7,1.991521318,0,0.14,0
413,-97.19444,35.87448,1.431,LOGAN,1.2,7,4.113219236,0,0.08,0
414,-97.47878,35.77778,4.507,LOGAN,1.6,7,1.929550648,0.01,0.21,0
415,-97.47593,35.77813,5.207,LOGAN,1.2,7,2.039768913,0,0.14,0
416,-97.2885,35.88503,4.603,LOGAN,1.9,7,8.844356728,0.02,0.3,0
417,-97.28699,35.89981,3.228,LOGAN,1.7,7,8.073388629,0.01,0.2,0
418,-97.4777,35.78169,5.425,LOGAN,1.6,7,1.630883058,0.01,0.23,0
419,-98.14674,36.69006,3.372,ALFALFA,2.1,7,2.111523326,0.03,0.33,0
420,-97.47642,35.78102,5.549,LOGAN,1.4,7,1.763374501,0.01,0.19,0
421,-97.28793,35.49679,7.682,OKLAHOMA,1.3,9,1.345529143,0,0.2,0
422,-97.31942,35.93399,5,LOGAN,2.2,7,3.807632531,0.03,0.45,0
423,-97.47731,35.78234,5.707,LOGAN,1.5,7,1.600985867,0.01,0.21,0
424,-97.47297,35.77616,5,LOGAN,2.5,7,2.377207206,0.06,0.63,0
425,-97.47546,35.77845,5,LOGAN,1.7,7,2.037631603,0.01,0.25,0
426,-97.47449,35.77779,5,LOGAN,2.1,7,2.149812581,0.03,0.4,0
427,-97.28522,35.58337,4.962,OKLAHOMA,1.8,9,3.224011058,0.01,0.28,0
428,-98.03572,36.71204,4.278,GRANT,2.4,9,7.415537958,0.05,0.52,0
429,-97.46517,35.78103,5,LOGAN,2.1,7,2.558123492,0.03,0.4,0
430,-96.90732,36.04509,5,PAYNE,2.4,3,1.42687182,0.05,0.56,1
431,-97.48071,35.78263,5.436,LOGAN,2,7,1.380570391,0.02,0.37,0
432,-97.47137,35.77689,5,LOGAN,2.2,7,2.410473968,0.03,0.45,0
433,-97.47905,35.78357,5,LOGAN,2.1,7,1.393614902,0.03,0.4,0
434,-97.47822,35.78439,5,LOGAN,2,7,1.382458321,0.02,0.35,0
435,-97.96207,36.34268,5,GARFIELD,1.3,7,0.944563682,0,0.16,0
436,-97.47786,35.78086,5,LOGAN,2.2,7,1.692745068,0.03,0.45,0
437,-97.47701,35.78091,5,LOGAN,3.3,7,1.737336471,0.33,1.58,0
438,-97.47469,35.783,5.509,LOGAN,2.2,7,1.725170549,0.03,0.47,0
439,-97.9193,36.54751,1.224,GARFIELD,2,7,4.357123395,0.02,0.18,0
440,-97.12614,35.85642,1.398,LINCOLN,1.7,7,1.593474082,0.01,0.13,0
441,-98.18612,36.66996,5,ALFALFA,1.9,9,4.675344082,0.02,0.32,0
442,-97.47867,35.78018,5,LOGAN,2.6,7,1.70963829,0.08,0.71,0
443,-97.47585,35.776,4.225,LOGAN,2.1,7,2.237640455,0.03,0.37,0
444,-97.47863,35.77565,4.078,LOGAN,2.1,7,2.143989421,0.03,0.36,0
445,-97.47552,35.77759,5,LOGAN,2.6,7,2.110069525,0.08,0.71,0
446,-98.06958,36.75238,5,GRANT,2.3,9,2.191827788,0.04,0.5,0
447,-97.47623,35.77714,3.97,LOGAN,1.3,7,2.113285712,0,0.14,0
448,-97.47619,35.77749,5,LOGAN,2.1,7,2.083430709,0.03,0.4,0
449,-97.77536,36.66406,5,GRANT,2.2,9,1.715755233,0.03,0.45,1
450,-97.71018,36.73772,5,GRANT,2.7,9,4.173504406,0.09,0.79,0
451,-97.47424,35.77525,4.403,LOGAN,1.4,7,2.388707038,0.01,0.17,0
453,-97.46817,35.76749,4.321,LOGAN,2.4,7,3.410912064,0.05,0.52,0
454,-97.46552,35.77724,5.391,LOGAN,3.2,7,2.772361198,0.26,1.46,0
455,-97.47649,35.78545,6.421,LOGAN,2.1,7,1.431329339,0.03,0.45,0
456,-97.47095,35.7712,3.679,LOGAN,1.4,7,2.928418725,0.01,0.15,0
457,-97.47277,35.77769,4.364,LOGAN,1.2,7,2.25941535,0,0.13,0
458,-97.46568,35.76807,5,LOGAN,1.4,7,3.491895554,0.01,0.18,0
459,-97.4642,35.77062,5.028,LOGAN,2.5,7,3.362586098,0.06,0.63,0
460,-97.47745,35.77602,5,LOGAN,2.9,7,2.159309139,0.14,1,0
461,-97.4747,35.78082,5,LOGAN,2.3,7,1.886812275,0.04,0.5,0
462,-97.47929,35.77798,7.308,LOGAN,2.3,7,1.887355251,0.04,0.61,0
463,-97.4799,35.77886,4.548,LOGAN,2.6,7,1.774966145,0.08,0.67,0
464,-97.47534,35.77384,5,LOGAN,1.3,7,2.46536625,0,0.16,0
465,-97.0632,36.54108,5,NOBLE,2.7,7,8.888635704,0.09,0.79,0
466,-97.70748,36.71148,5,GRANT,2.6,9,6.268865822,0.08,0.71,0
467,-97.48664,35.78051,4.063,LOGAN,1.3,7,1.388411412,0,0.14,0
468,-97.46598,35.77318,5,LOGAN,2.6,7,3.0452828,0.08,0.71,0
469,-97.47015,35.77024,4.957,LOGAN,1.9,7,3.057405727,0.02,0.31,0
470,-97.4597,35.77026,4.546,LOGAN,2.7,7,3.678386941,0.09,0.76,0
471,-97.47443,35.77555,4.959,LOGAN,1.4,7,2.351542212,0.01,0.18,0
472,-97.47301,35.77376,4.503,LOGAN,1.4,7,2.588274636,0.01,0.17,0
473,-97.46743,35.7785,5.307,LOGAN,1.5,7,2.550047188,0.01,0.21,0
474,-97.56616,35.9532,7.759,LOGAN,1.4,7,0.396203439,0.01,0.22,1
475,-97.48252,35.78228,5.307,LOGAN,1,7,1.327300517,0,0.12,0
476,-97.47455,35.77277,4.053,LOGAN,1.1,7,2.604210521,0,0.11,0
477,-97.52705,36.0909,1.56,LOGAN,2,7,2.863737491,0.02,0.2,0
478,-97.46539,35.77617,5.63,LOGAN,1.2,7,2.857071494,0,0.15,0
479,-97.47365,35.78179,5.383,LOGAN,1.9,7,1.883506509,0.02,0.33,0
480,-97.46692,35.77183,5,LOGAN,2.2,7,3.098008871,0.03,0.45,0
481,-97.46635,35.77565,5.743,LOGAN,1.7,7,2.830121328,0.01,0.27,0
482,-97.36049,35.97598,3.147,LOGAN,2.2,7,1.358121383,0.03,0.35,0
483,-97.46328,35.77233,5,LOGAN,3.1,7,3.285087516,0.21,1.26,0
484,-97.4745,35.77545,4.428,LOGAN,3,7,2.356974883,0.17,1.05,0
485,-97.4734,35.77766,5,LOGAN,2.7,7,2.224230458,0.09,0.79,0
486,-97.46416,35.77167,3.857,LOGAN,1.8,7,3.280390616,0.01,0.25,0
487,-97.46132,35.77489,4.152,LOGAN,1.7,7,3.232196429,0.01,0.23,0
488,-96.95322,36.28369,5,NOBLE,2.2,3,4.15710273,0.03,0.45,0
489,-97.46653,35.77196,4.02,LOGAN,1.7,7,3.110545622,0.01,0.22,0
490,-97.45301,35.7676,1.172,LOGAN,1.7,7,4.326893784,0.01,0.12,0
491,-97.45879,35.76659,3.94,LOGAN,2.3,7,4.024159716,0.04,0.44,0
492,-97.46528,35.77282,4.258,LOGAN,1.5,7,3.118164271,0.01,0.18,0
493,-97.46059,35.76819,3.863,LOGAN,1.2,7,3.783060223,0,0.12,0
494,-97.46112,35.78092,2.714,LOGAN,1.2,7,2.884249424,0,0.1,0
495,-97.47754,35.82815,8.971,LOGAN,0,7,0.761567491,0,0.05,0
496,-97.48145,35.78236,5.702,LOGAN,0.8,7,1.368462248,0,0.1,0
497,-97.46234,35.77043,4.324,LOGAN,1.5,7,3.494051411,0.01,0.19,0
498,-97.46582,35.78222,5,LOGAN,1.2,7,2.441461,0,0.14,0
499,-97.4646,35.77644,6.531,LOGAN,0.9,7,2.892897897,0,0.11,0
500,-97.4747,35.78264,5.332,LOGAN,1.6,7,1.749996985,0.01,0.23,0
501,-97.46522,35.7724,5.407,LOGAN,1.3,7,3.155389466,0,0.16,0
502,-97.46341,35.77051,5.288,LOGAN,1.9,7,3.420378327,0.02,0.32,0
503,-97.46072,35.77179,5.459,LOGAN,1.2,7,3.495484201,0,0.15,0
504,-97.49165,35.83071,0.079,LOGAN,1,7,1.310707237,0,0.01,0
505,-97.4616,35.77058,5.078,LOGAN,1.9,7,3.529632171,0.02,0.32,0
506,-97.46086,35.7767,6.161,LOGAN,1.6,7,3.146312491,0.01,0.25,0
507,-97.48108,35.7816,5,LOGAN,1.5,7,1.457949944,0.01,0.2,0
508,-98.06601,36.31849,5,GARFIELD,1.7,7,0.680419686,0.01,0.25,1
509,-97.46168,35.77133,5,LOGAN,2.5,7,3.46648785,0.06,0.63,0
510,-97.47345,35.77521,4.826,LOGAN,2.6,7,2.434214897,0.08,0.69,0
511,-97.47541,35.78021,6.295,LOGAN,0.6,7,1.891450456,0,0.08,0
512,-97.46277,35.77156,4.723,LOGAN,2.5,7,3.377804805,0.06,0.61,0
513,-97.72536,36.83241,4.154,GRANT,2.1,7,2.393309165,0.03,0.36,0
514,-97.48606,35.78137,5.37,LOGAN,0.9,7,1.306074532,0,0.1,0
515,-97.31652,36.13369,1.28,PAYNE,1.6,7,2.748503493,0.01,0.11,0
516,-97.06202,36.55263,5,NOBLE,2.7,7,8.069193914,0.09,0.79,0
517,-97.93916,36.56572,2.731,GARFIELD,2.2,7,3.18316432,0.03,0.33,0
518,-97.46733,35.77652,5.031,LOGAN,3.4,7,2.699503814,0.4,1.78,0
519,-97.57441,35.92714,5,LOGAN,2.3,9,0.944679445,0.04,0.5,0
520,-97.4702,35.77508,3.751,LOGAN,2.1,7,2.630716036,0.03,0.34,0
521,-97.45854,35.76963,5.144,LOGAN,3.2,7,3.802921314,0.26,1.43,0
522,-97.46864,35.77537,5,LOGAN,2.7,7,2.703016656,0.09,0.79,0
523,-97.46126,35.77364,5,LOGAN,1.1,7,3.323824404,0,0.13,0
524,-97.48293,35.78712,5,LOGAN,1.9,7,0.865659848,0.02,0.32,1
525,-97.45999,35.77358,6.28,LOGAN,1.2,7,3.416875346,0,0.16,0
526,-97.41027,35.94579,5,LOGAN,1.9,9,3.651392219,0.02,0.32,0
527,-97.03255,36.61993,5,OSAGE,2.2,3,4.182197142,0.03,0.45,0
528,-97.46431,35.77392,6.172,LOGAN,0.9,7,3.096061605,0,0.11,0
529,-97.70953,36.71826,5,GRANT,2.7,9,5.575169958,0.09,0.79,0
530,-97.45928,35.7679,4.431,LOGAN,1.7,7,3.888649972,0.01,0.24,0
531,-97.45766,35.77204,4.806,LOGAN,2.8,7,3.688296661,0.11,0.87,0
532,-97.4785,35.78285,5.809,LOGAN,1.5,7,1.486289015,0.01,0.21,0
533,-97.4683,35.77613,5,LOGAN,2.4,7,2.665080179,0.05,0.56,0
534,-97.47174,35.77615,4.338,LOGAN,2.4,7,2.44944511,0.05,0.52,0
535,-99.27769,35.34465,5,WASHITA,2,7,5.352669126,0.02,0.35,0
536,-97.47311,35.77604,3.771,LOGAN,1.7,7,2.379708508,0.01,0.22,0
537,-97.47246,35.77632,5,LOGAN,1.5,7,2.392795106,0.01,0.2,0
538,-97.71684,36.64967,5,GRANT,2.1,9,3.10229989,0.03,0.4,0
539,-97.38058,35.58795,5.956,OKLAHOMA,2.6,7,6.361737678,0.08,0.77,0
540,-97.47164,35.77542,5,LOGAN,1.8,7,2.517145227,0.01,0.28,0
541,-97.3523,35.74265,5,LOGAN,2.4,7,9.779383028,0.05,0.56,0
542,-97.46754,35.77013,4.063,LOGAN,1.6,7,3.207784956,0.01,0.2,0
543,-97.35173,35.74267,6.354,LOGAN,0.6,7,9.813220082,0,0.08,0
544,-97.35078,35.74287,6.192,LOGAN,0,7,9.856615309,0,0.04,0
545,-97.32401,35.91578,5,LOGAN,1.2,7,5.862591558,0,0.14,0
546,-98.27643,36.7152,5,ALFALFA,2,9,3.815981043,0.02,0.35,0
547,-97.27877,35.89216,5.918,LOGAN,1.4,7,7.752694049,0.01,0.19,0
548,-97.46392,35.77374,5.697,LOGAN,0,7,3.135558162,0,0.04,0
549,-97.31482,36.13881,0.992,PAYNE,2.9,7,2.389734182,0.14,0.44,0
550,-97.4585,35.77351,5.012,LOGAN,0.9,7,3.527659845,0,0.1,0
551,-97.00874,35.62892,5.503,LINCOLN,1,3,4.374832466,0,0.12,0
552,-97.46413,35.7723,5,LOGAN,1.4,7,3.232485498,0.01,0.18,0
553,-98.46166,36.76244,9.472,ALFALFA,1.9,7,1.471446599,0.02,0.43,0
554,-97.38605,35.59409,5.608,OKLAHOMA,1.3,7,7.083804365,0,0.17,0
555,-97.35318,35.74626,5.189,LOGAN,1,7,9.435250918,0,0.11,0
556,-97.35791,35.73975,5,LOGAN,1.2,7,9.683768838,0,0.14,0
557,-97.40623,35.5974,6.086,OKLAHOMA,1.9,7,6.602705125,0.02,0.35,0
558,-97.45879,35.76966,4.482,LOGAN,1.1,7,3.784066491,0,0.12,0
559,-97.4641,35.776,5.189,LOGAN,1.9,7,2.958816874,0.02,0.32,0
560,-97.46778,35.77391,4.428,LOGAN,2.2,7,2.87421051,0.03,0.42,0
561,-97.46564,35.77709,5,LOGAN,3.1,7,2.774364319,0.21,1.26,0
562,-97.46717,35.77612,4.641,LOGAN,1.8,7,2.740157427,0.01,0.27,0
563,-97.63525,36.28136,5,GARFIELD,1.7,7,0.338633249,0.01,0.25,1
564,-97.07326,36.44375,5,NOBLE,1.6,7,6.035875672,0.01,0.22,0
565,-97.27394,35.55222,5,OKLAHOMA,1.5,9,4.086067827,0.01,0.2,0
566,-96.92269,36.1945,5,PAYNE,1.3,3,3.017000646,0,0.16,0
567,-97.38493,35.59204,4.548,OKLAHOMA,1.9,7,6.898283799,0.02,0.3,0
568,-97.46218,35.77005,5,LOGAN,2.1,7,3.534357809,0.03,0.4,0
569,-97.46251,35.7703,5,LOGAN,2,7,3.49362289,0.02,0.35,0
570,-97.9558,36.56838,5,GARFIELD,2.5,7,3.358246967,0.06,0.63,0
571,-97.7052,36.71053,5,GRANT,3,9,6.479273304,0.17,1.12,0
572,-97.95061,36.56511,5,GARFIELD,2.4,7,3.48058837,0.05,0.56,0
573,-97.46297,35.77681,4.31,LOGAN,1.3,7,2.984175839,0,0.15,0
574,-98.14088,36.75322,5,ALFALFA,2,9,3.657069949,0.02,0.35,0
575,-97.46718,35.77356,5.122,LOGAN,0.9,7,2.939714515,0,0.1,0
576,-96.98242,36.17112,5,PAYNE,2.5,3,4.596012073,0.06,0.63,0
577,-97.47511,35.78447,6.273,LOGAN,2,7,1.595985193,0.02,0.4,0
578,-97.30251,35.88625,5,LOGAN,1.6,7,9.209109469,0.01,0.22,0
579,-97.31775,34.92209,5,MCCLAIN,2,9,4.618601452,0.02,0.35,0
580,-97.98132,36.62458,5,GRANT,1.8,7,1.362026537,0.01,0.28,1
581,-97.11069,35.85552,4.005,LINCOLN,1.9,7,2.896299905,0.02,0.28,0
582,-97.07248,36.44648,5,NOBLE,1.8,7,6.328579126,0.01,0.28,0
583,-97.05351,36.46352,5,NOBLE,1.9,7,7.698869475,0.02,0.32,0
584,-97.07607,36.45354,5,NOBLE,2.2,3,7.126175741,0.03,0.45,0
585,-97.47859,35.78243,6.224,LOGAN,0.5,7,1.516007549,0,0.07,0
586,-97.05666,36.56264,5,NOBLE,2.3,7,7.552195586,0.04,0.5,0
587,-97.06735,36.55519,5,NOBLE,2.1,7,7.52256249,0.03,0.4,0
588,-97.01836,35.66132,4.454,LINCOLN,1.8,3,2.891894689,0.01,0.27,0
589,-97.46166,35.77345,5,LOGAN,1.3,7,3.30985995,0,0.16,0
590,-96.50056,35.40236,5,SEMINOLE,1.4,3,1.386884853,0.01,0.18,0
591,-96.98292,36.16542,5,PAYNE,2,3,4.615778282,0.02,0.35,0
592,-97.45956,35.7654,3.88,LOGAN,1,7,4.074566012,0,0.1,0
593,-96.89758,36.19291,5,PAYNE,1.6,3,3.159173392,0.01,0.22,0
594,-97.46143,35.77319,5,LOGAN,2.2,7,3.34446495,0.03,0.45,0
595,-97.45901,35.78096,5,LOGAN,1.6,7,3.05305092,0.01,0.22,0
596,-97.45686,35.76576,5,LOGAN,1.3,7,4.211764713,0,0.16,0
597,-97.47771,35.78465,6.263,LOGAN,1.2,7,1.397955086,0,0.16,0
598,-97.88864,36.86948,5,GRANT,3.2,7,2.134536156,0.26,1.41,0
599,-98.702,36.78097,5,WOODS,3,9,4.146305947,0.17,1.12,0
600,-97.45524,35.77274,5,LOGAN,1.5,7,3.81520496,0.01,0.2,0
601,-97.47451,35.78099,5.166,LOGAN,3.1,7,1.885830393,0.21,1.28,0
602,-97.30698,35.88129,5,LOGAN,0.2,7,9.710198277,0,0.04,0
603,-97.47852,35.78669,6.315,LOGAN,-0.2,7,1.202080828,0,0.03,0
604,-97.47105,35.77701,4.761,LOGAN,1.9,7,2.420531912,0.02,0.31,0
605,-97.30038,35.88507,5,LOGAN,2,7,9.367963249,0.02,0.35,0
606,-97.46821,35.78225,6.119,LOGAN,2.5,7,2.25284711,0.06,0.7,0
607,-97.45504,35.77023,5.442,LOGAN,1.9,7,3.998969194,0.02,0.33,0
608,-97.46608,35.78219,5.804,LOGAN,2,7,2.42251853,0.02,0.38,0
609,-98.06337,36.69561,5,GRANT,2,7,5.501649316,0.02,0.35,0
610,-97.38024,35.58928,6.442,OKLAHOMA,2,7,6.387755427,0.02,0.4,0
611,-96.98981,36.16985,4.653,PAYNE,2.7,3,3.940244836,0.09,0.77,0
612,-97.05361,36.55864,5,NOBLE,2.6,7,8.071614873,0.08,0.71,0
613,-97.06055,36.55495,5,NOBLE,1.8,7,8.00552324,0.01,0.28,0
614,-96.97968,36.23508,5,PAYNE,2.1,3,4.822073413,0.03,0.4,0
615,-97.08084,36.0965,4.113,PAYNE,2.2,3,2.089214286,0.03,0.4,0
616,-97.835,35.59214,5,CANADIAN,2.1,7,1.31565949,0.03,0.4,0
617,-98.41188,36.64249,11.136,ALFALFA,2.2,7,2.610273483,0.03,0.67,0
618,-97.08144,36.1034,5,PAYNE,3,9,2.400393386,0.17,1.12,0
619,-97.33997,36.03366,5,PAYNE,2.6,7,2.15733815,0.08,0.71,0
620,-96.98076,36.17471,5,PAYNE,3.2,3,4.749301487,0.26,1.41,0
621,-97.05469,36.46681,5,NOBLE,2.7,3,7.973301761,0.09,0.79,0
622,-97.33627,36.03539,5,PAYNE,3,7,2.216361117,0.17,1.12,0
623,-97.74058,36.67943,5,GRANT,1.9,9,3.249480593,0.02,0.32,0
624,-97.34058,36.03572,5,PAYNE,3.3,7,2.387877526,0.33,1.58,0
625,-97.33066,36.03273,5,PAYNE,2.2,7,1.835278201,0.03,0.45,0
626,-97.66309,36.67168,5,GRANT,2.3,9,7.313086492,0.04,0.5,0
627,-97.33555,36.04285,5,PAYNE,2.5,7,3.009917812,0.06,0.63,0
628,-97.07419,36.45081,5,NOBLE,1.9,3,6.825890074,0.02,0.32,0
629,-98.12289,36.52036,5,ALFALFA,1.9,7,2.82853552,0.02,0.32,0
630,-97.70166,36.71648,5,GRANT,2.6,9,6.205043447,0.08,0.71,0
631,-96.97858,36.17099,5,PAYNE,3.1,3,4.507194161,0.21,1.26,0
632,-97.16586,35.59712,5.871,OKLAHOMA,2.3,7,4.108102388,0.04,0.54,0
633,-96.98161,36.16838,6.452,PAYNE,2.1,3,4.679560367,0.03,0.45,0
634,-96.9767,36.16404,6.976,PAYNE,1.7,3,4.141412967,0.01,0.3,0
635,-96.96735,36.15574,5.632,PAYNE,1.8,3,3.237271416,0.01,0.3,0
636,-96.97389,36.16736,8.465,PAYNE,1.9,3,3.981055041,0.02,0.41,0
637,-97.49442,35.83842,8.481,LOGAN,0.6,7,0.445374245,0,0.09,3
638,-97.35268,36.03965,3.794,PAYNE,1.2,7,3.342270954,0,0.12,0
639,-97.47832,35.78218,6.061,LOGAN,1,7,1.553006243,0,0.12,0
640,-97.29877,35.88448,5,LOGAN,1.4,7,9.456956104,0.01,0.18,0
